x,y,tuple,type
0.196839216428506,293.86296962240954,0,mean
0.2027538563452289,350.9392448187766,0,up
0.1911611621084539,239.06974543389674,0,down
1.0258351471562435,293.67370114507435,1,mean
1.030093687896283,334.7686192864585,1,up
1.021340020819535,250.29573199583524,1,down
1.8548310778839774,293.48443266773916,2,mean
1.8579066906406734,323.16409576985006,2,up
1.903567710797768,263.7929402857949,2,down
2.684300179805053,297.86126620611344,3,mean
2.686902621368411,322.9748272925151,3,up
2.6821709094350332,277.31380713542126,3,down
3.5132961105327905,297.67199772877825,4,mean
3.515188795306143,315.9364057916157,4,up
3.511876596952776,283.9736916816503,4,down
4.342765212453864,302.0488312671523,5,mean
4.344421311630546,318.030188322135,5,up
4.341109113277183,286.0674742121694,5,down
5.1717611431816035,301.85956278981735,6,mean
5.1741269991482906,324.69007286836404,6,up
5.169868458408251,283.5951547269799,6,down
6.001230245102677,306.2363963281914,7,mean
6.003122929876026,324.50080439102885,7,up
5.999810731522663,292.53809028106343,7,down
6.934797009558059,315.155673322608,8,mean
6.93621652313807,328.8539793697362,8,up
6.932904324784706,296.89126525977053,8,down
7.867417431626764,314.94274628560606,9,mean
7.869546701996784,335.49020535629825,9,up
7.865761332450079,298.96138923062335,9,down
8.800984196082142,323.8620232800224,10,mean
8.802640295258827,339.84338033500535,10,up
8.799091511308793,305.59761521718497,10,down
9.734077789344186,328.21519825872997,11,mean
9.736443645310876,351.0457083372769,11,up
9.732894861360842,316.7999432194565,11,down
10.668117724992902,341.700577268856,12,mean
10.670010409766254,359.96498533169347,12,up
10.66646162581622,325.7192202138731,12,down
11.705782151982588,355.1622977193149,13,mean
11.707201665562598,368.8606037664431,13,up
11.703889467209235,336.89788965647745,13,down
12.84707107031324,368.60035961010703,14,mean
12.848727169489921,384.58171666508974,14,up
12.84517838553989,350.3359515472696,14,down
13.884262326109583,377.49597804485666,15,mean
13.886628182076274,400.32648812340335,15,up
13.882606226932902,361.5146209898737,15,down
14.922399924292614,395.5238005110248,16,mean
14.924529194662634,416.07125958171696,16,up
14.9209804107126,381.8254944638966,16,down
15.959591180088958,404.4194189457746,17,mean
15.961720450458978,424.9668780164668,17,up
15.957698495315606,386.1550108829372,17,down
17.099933756032932,408.72527680514804,18,mean
17.102063026402952,429.27273587584,18,up
17.098277656856254,392.7439197501651,18,down
17.92940285795401,413.1021103435221,19,mean
17.931295542727362,431.36651840635955,19,up
17.927746758777324,397.1207532885394,19,down
18.966594113750354,421.9977287782717,20,mean
18.96825021292704,437.97908583325443,20,up
18.964938014573676,406.016371723289,20,down
20.003785369546698,430.89334721302134,21,mean
20.005441468723383,446.8747042680043,21,up
20.002129270370013,414.91199015803863,21,down
20.93687896280874,435.2465221917289,22,mean
20.938771647582094,453.51093025456635,22,up
20.934513106842054,412.416012113182,22,down
21.76634806472982,439.62335573010296,23,mean
21.76776757830983,453.32166177723116,23,up
21.7642187943598,419.0758966594108,23,down
22.699441657991855,443.9765307088103,24,mean
22.701334342765207,462.24093877164773,24,up
22.697075802025168,421.14602063026337,24,down
23.73568657140153,443.7399451121414,25,mean
23.738052427368224,466.5704551906881,25,up
23.733793886628177,425.47553704930397,25,down
24.772404656004547,448.0694615311818,26,mean
24.774770511971234,470.8999716097287,26,up
24.770511971231194,429.80505346834434,26,down
25.705498249266583,452.4226365098891,27,mean
25.70786410523327,475.2531465884358,27,up
25.70360556449323,434.15822844705167,27,down
26.53496735118766,456.7994700482632,28,mean
26.537333207154347,479.6299801268101,28,up
26.42897700388,433.99261852938344,28,down
27.468060944449704,461.15264502697073,29,mean
27.47042680041639,483.98315510551765,29,up
27.465221917289668,433.75603293271456,29,down
28.29753004637078,465.52947856534456,30,mean
28.299895902337468,488.3599886438915,30,up
28.295164190404087,442.69896848679787,30,down
29.126525977098517,465.3402100880096,31,mean
29.12936500425854,492.736822182266,31,up
29.123923535535155,440.22664900160817,31,down
30.059619570360553,469.6933850667169,32,mean
30.06269518311725,499.37304816882784,32,up
30.056543957603857,440.013721964606,32,down
30.992239992429262,469.480458029715,33,mean
30.995788776379293,503.72622314753517,33,up
30.9889277940759,437.51774391974936,33,down
31.92580675688464,478.3997350241316,34,mean
31.929118955238003,510.36244913409723,34,up
31.922021387337935,441.8709188984567,34,down
32.85842717895334,478.18680798712944,35,mean
32.862449134096714,516.9986751206591,35,up
32.90621746948046,439.36311157376645,35,down
33.89561843474969,487.08242642187906,36,mean
33.900586732279734,535.0264975868274,36,up
33.890650137219644,439.1383552569307,36,down
34.9323365193527,491.41194284091966,37,mean
34.93825115926943,548.4882180372867,37,up
34.926421879435985,434.33566764455236,37,down
35.76180562127377,495.78877637929395,38,mean
35.76819343238383,557.4311535913705,38,up
35.75518122456704,431.8633481593629,38,down
36.90214819721775,500.09463423866737,39,mean
36.90971893631115,573.1522664900172,39,up
36.894577458124346,427.03700198731735,39,down
37.93886628182076,504.42415065770774,40,mean
37.94785653449417,591.1800889561857,40,up
37.93082237153401,426.8004163906485,40,down
38.97558436642377,508.7536670767481,41,mean
38.98575754708053,606.9248604144996,41,up
38.96635752815368,419.7146777704154,41,down
39.90915113087915,517.6729440711649,42,mean
39.91979748272925,620.4102394246256,42,up
39.898504779029054,414.935648717704,42,down
41.04996687801647,526.5449039462476,43,mean
41.06179615784991,640.6974543389817,43,up
41.03719125579635,403.2601495220947,43,down
42.08668496261947,530.874420365288,44,mean
42.099697170436265,656.4422257972956,44,up
42.072253241222676,391.6083088861524,44,down
43.12292987602915,530.6378347686191,45,mean
43.139017696602636,685.8853033027376,45,up
43.10707864105233,377.6734172423553,45,down
